id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21433558,Magnolia Cottage Steps from Mississippi St!,106524708,Mel,,Boise,45.54930744667783,-122.67683959756314,Entire home/apt,75,2,7,2018-01-21,2.36,1,73
21436756,Modern Concordia Craftsman,89670328,Kristin,,Concordia,45.568706512074165,-122.62515010286661,Entire home/apt,175,2,9,2018-01-28,2.84,1,262
21436889,New/Modern Portland Apartment,35088830,Kate,,Eliot,45.546041717469365,-122.66672622209634,Entire home/apt,85,1,0,,,1,0
21438197,Tranquil Mid-century modern near Rocky Butte,124602446,Shen,,Madison South,45.540827969941176,-122.56822414669588,Private room,40,1,0,,,1,72
21439871,Peaceful Home in SW Portland!,3096043,David,,Ashcreek,45.44793146834621,-122.74230735481142,Entire home/apt,75,1,3,2018-01-13,1.41,1,9
21459894,"Mid-Century Bungalow, 10 min Walk to Bars!",33109623,Janel,,Montavilla,45.52225438344284,-122.57334568316554,Private room,103,1,17,2018-01-28,5.73,1,106
21460537,The Horseshoe House,18211591,Patricia,,Montavilla,45.52274626450338,-122.57218576053766,Private room,100,1,0,,,1,71
21462170,Pearl district pdx,126365217,Chiheb,,Pearl,45.533016484874615,-122.68235527358084,Entire home/apt,108,1,4,2018-01-19,1.45,1,321
21470050,Adorable Grant Park basement apartment,28595712,Niki,,Grant Park,45.535561554101676,-122.62859335191261,Entire home/apt,125,2,13,2018-01-22,3.75,2,193
21471398,"The Gryffindor Room! Walk Score 94, By the MAX!",155921050,Dajah,,Hollywood,45.53442175584238,-122.61619416781484,Private room,39,1,2,2018-01-15,0.88,2,71
21472803,5 beds/3 bath/2 bedrm SW Portland Modern Home,62992553,Lori,,West Portland Park,45.44656763473748,-122.72190314598625,Entire home/apt,295,3,0,,,3,364
21485070,Waterfront Condo,6746569,Eileen,,Old Town/Chinatown,45.52689093555365,-122.6715649694915,Entire home/apt,75,21,0,,,1,323
21490270,Alameda Ridge Getaway,38026043,Christina,,Beaumont-Wilshire,45.54531254383393,-122.62052498221654,Entire home/apt,100,3,1,2018-01-03,0.81,1,179
