id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,license
2531257,New modern apartment,2673853,R.D.,Boise,45.55118809001204,-122.67452029301255,Entire home/apt,109,1,33,2015-02-23,2.9,1,355,
581518,Mississippi Ave Apartment w/Bikes!,2862629,Cee,Boise,45.548029958026056,-122.67219829912969,Entire home/apt,108,5,68,2015-02-01,2.2,2,325,
1255766,Mississippi Loft,6840313,Amber And Aaron,Boise,45.550243892287725,-122.675872680106,Entire home/apt,115,2,35,2015-02-25,1.8,2,332,
1187126,Home in Boise/Elliot (NMississippi),4526463,Angela,Boise,45.5508375941808,-122.67192020516868,Entire home/apt,175,2,39,2015-02-23,1.9,3,243,
4211017,Secluded Townhouse on N.Mississippi,5074035,Rachel,Boise,45.551729136336846,-122.67529645802526,Entire home/apt,240,4,0,,,2,146,
3480082,Happy in (North) Portland!,17530443,Jenni,Boise,45.54881877530826,-122.67019212072073,Private room,55,1,31,2015-02-27,3.9,1,162,90810
3929485,Private & Cozy 2BD Williams Hideout,4141184,Jen,Boise,45.55377442958795,-122.66833221673899,Entire home/apt,120,1,50,2015-02-27,8.7,1,273,
195632,Mississippi Av Fun District Home ,659137,Anjali,Boise,45.5527992640601,-122.67728550341988,Entire home/apt,132,3,31,2015-02-17,0.7,2,365,
4164752,Block off of hip Mississippi St.,8516913,Tracy,Boise,45.551567832621245,-122.67782316116316,Private room,70,1,2,2015-02-24,2,1,351,
1242968,Bright and Creative Near Downtown!,6416589,Natalie And Adam,Boise,45.55299645840631,-122.67660247894499,Private room,65,2,120,2015-02-21,5.8,1,310,14-226769-000-00-HO
2558744,Beautiful Mississippi 3BD Bungalow ,13098450,Donna,Boise,45.550069662495915,-122.67802206859258,Entire home/apt,225,1,21,2015-02-16,3.2,1,342,
3627483,Michigan House - Mississippi Oasis,18274096,Alicia,Boise,45.554077225541235,-122.67513995636538,Entire home/apt,250,3,12,2015-01-20,1.8,1,217,
3498642,Cozy 1BR Vintage Charmer Duplex,4716299,Tamara,Boise,45.55414518584989,-122.66825479739728,Entire home/apt,95,2,38,2015-01-27,4.9,1,301,1633751-8
1631825,Port Cottage,8370365,Carla,Boise,45.55185544988155,-122.666289162976,Entire home/apt,120,1,81,2015-02-16,4.8,1,324,
3104190,Bright apt in family home! ,8754851,Amanda,Boise,45.550136752076625,-122.67286248803654,Entire home/apt,75,1,43,2015-02-22,5.4,1,342,
1291734,Private House near Mississippi Ave,2862629,Cee,Boise,45.548953403592016,-122.67201529787492,Entire home/apt,125,4,4,2014-09-26,0.2,2,3,
4935985,Sweet little shared room,7389792,Carolyn,Boise,45.5500568833219,-122.67176663580422,Shared room,25,1,4,2015-02-24,2.4,3,354,
4404973,Modern Condo in Hip Urban area/moda,13205719,Desiree,Boise,45.55084312281373,-122.66725570782191,Entire home/apt,200,1,7,2015-02-22,3.0,1,347,
1313694,GreenFairy Chic Victorian farmhouse,6153335,Sonia,Boise,45.55393018962518,-122.66910007565383,Entire home/apt,145,5,26,2015-02-11,1.3,2,267,
1251320,"Bright, Lovely Mississippi 2nd Flr",6817961,Paige,Boise,45.54990955948611,-122.6762707753939,Private room,74,2,16,2014-11-28,1.9,1,273,
1328118,300 sq ft room in Heart of Portland,2547933,Van,Boise,45.55137483020165,-122.67619089628968,Private room,62,1,148,2015-02-16,7.6,1,313,
3696524,"Adorable, artsy house in great area",2410278,Donna,Boise,45.54984348973979,-122.66412088999274,Private room,48,1,13,2014-11-17,1.9,2,330,
248731,Your private home with King Bed! ,1303166,Ping,Roseway,45.547631121083924,-122.58218301087196,Entire home/apt,55,2,56,2015-01-04,1.7,1,365,
287462,Portland's Dream Journeying House,440295,Lily,Sabin,45.55026941476538,-122.65417019305922,Private room,63,1,23,2014-09-30,0.9,1,320,
1850321,The Woodshed; Private Studio Cabin,9663677,Ariel,Roseway,45.554152093971226,-122.58235999254478,Entire home/apt,60,1,65,2015-02-17,4.5,1,336,
882150,Northeast Vintage Hideout Hot Tub ,4667131,Nick And Monique,Roseway,45.54903893691653,-122.58214692957847,Private room,65,1,26,2014-12-05,1.3,1,362,
3198698,Yellow Room in Northeast Portland,9132065,Jodi,Roseway,45.55448800688896,-122.58241865982723,Private room,37,2,24,2015-02-17,2.7,1,69,
45890,Kirsten's Sweet--Daylight Studio,179045,Jean,Roseway,45.54889230286,-122.58553680412383,Entire home/apt,79,3,80,2015-02-10,1.8,2,365,
2823416,Clean Cozy 4BD 2BA Roseway,14443866,Dax,Roseway,45.54986581485848,-122.5859227968053,Entire home/apt,100,2,30,2015-02-16,3.5,1,39,
41601,Grandpa's Bunkhouse-Backyard Studio,179045,Jean,Roseway,45.54935295226489,-122.58425487728277,Entire home/apt,99,3,95,2015-02-07,1.7,2,350,
4165476,Inviting NE Portland Home!,11773956,Vera,Roseway,45.55436757563867,-122.59224580518308,Entire home/apt,100,7,4,2015-02-11,1.5,1,184,
2949921,Light-filled bungalow,14765962,Suzanna,Roseway,45.55473951728918,-122.59079827939381,Private room,60,2,14,2014-09-23,1.7,2,267,
1036774,"""The Purple House"" Shady and Quiet",5707629,Arlene,Roseway,45.55193722668407,-122.59341631982701,Private room,60,7,6,2015-02-22,0.5,3,305,
4198074,Bright Second Story Private Room,21734695,David,Roseway,45.54538038634059,-122.58876730910018,Private room,55,1,3,2014-11-30,0.6,1,365,
2559470,"2 ""Purple House"" Shady and Quiet",5707629,Arlene,Roseway,45.550887542512164,-122.59238658576948,Private room,70,7,6,2014-12-04,0.6,3,244,In process
2559501,"""The Purple House"" Ravens Room",5707629,Arlene,Roseway,45.55036656600429,-122.59186130076762,Private room,110,1,0,,,3,90,Egress window in place
1751162,Mid Century Modern Gem,9212226,Judy,Roseway,45.550662048519044,-122.59666422213587,Entire home/apt,99,2,0,,,1,307,
4909784,Large private room,5175281,Marci,Roseway,45.54678117452328,-122.59394225314097,Private room,70,1,0,,,1,365,
4138262,UberCozy Room in Charming House,21469538,Nick & Tia,Roseway,45.548335973356664,-122.59920851509177,Private room,48,1,18,2015-02-07,3.6,1,361,
5287746,Light-filled Bungalow,14765962,Suzanna,Rose City Park,45.54692418367426,-122.59949318969998,Entire home/apt,100,4,0,,,2,62,
1198736,"NE PDX, Quiet space/private bath",2791512,Lisa,Rose City Park,45.546111713635106,-122.59841256328878,Private room,58,2,10,2014-11-12,0.5,2,354,
1183648,Private Room in Portland Bungalow,2791512,Lisa,Rose City Park,45.54632434519467,-122.5973948361392,Private room,50,2,17,2015-02-16,0.8,2,344,
1087617,Stylish studio digs in NE Portland,1849583,Kim,Rose City Park,45.53229723081415,-122.60602511291853,Entire home/apt,85,1,23,2015-02-11,1.1,2,265,
3165425,"Home in Beaumont Village, NE PDX",16055812,Sheila,Rose City Park,45.54730352232839,-122.61159451707813,Entire home/apt,146,1,0,,,1,252,
448195,Beautifully restored 1915 Craftsman,2226037,Bruce,Rose City Park,45.54766577720515,-122.61338933807863,Private room,88,1,85,2014-12-03,2.5,5,361,
1964060,"Sacred, warm, meditative space",773942,Jagatjoti,Rose City Park,45.54676183856634,-122.61271293072191,Private room,90,1,4,2014-08-26,0.5,1,365,
3578388,Open studio in inner NE Portland,18024099,Blair,Rose City Park,45.5481731593886,-122.60199276852204,Entire home/apt,72,2,22,2015-02-23,3.1,1,355,
677307,Bright 'n Sweet Comfy Queen Retreat,3301885,Kathleen,Rose City Park,45.537004505235466,-122.60172545636428,Private room,60,1,24,2014-10-13,0.8,2,358,
1051931,"Private Room, Queen Bed in PDX",511293,Rhandi,Rose City Park,45.53779862497015,-122.60413349297815,Private room,43,2,36,2015-01-22,1.6,1,355,
4233089,Colorful & Stylish NE Portland Pad,1849583,Kim,Rose City Park,45.53743986352101,-122.60296242026928,Entire home/apt,195,2,6,2015-02-16,1.4,2,320,
2050907,Artist Apartment in Hollywood Dist.,806654,Briana,Rose City Park,45.54042240137464,-122.60441133456416,Entire home/apt,150,2,3,2014-12-16,0.4,2,79,
199683,"Authentic Portland Flavor, Central!",975606,Leo,Rose City Park,45.544194365087556,-122.60362330943695,Private room,57,2,32,2014-07-13,1.0,3,365,
686643,Portland Soul- Sweet Earthen Suite!,975606,Leo,Rose City Park,45.54293792139982,-122.60293886114889,Entire home/apt,75,3,33,2015-02-16,1.1,3,334,
5241334,Charming Vintage 1 bedroom ,20699336,Emily,Rose City Park,45.54166391515382,-122.60560306570247,Entire home/apt,69,1,0,,,1,11,
554156,Peaceful Queen Bed & Bath En Suite,2226037,Bruce,Rose City Park,45.53603884519906,-122.60557229766067,Private room,78,1,30,2014-10-13,0.9,5,362,
3239292,cute three level Hollywood townhome,13644440,Cricket,Rose City Park,45.54170231237131,-122.6054165891407,Private room,65,1,0,,,1,243,
3115964,Cozy Bungalow in Rose City,9245205,Megan,Rose City Park,45.536563829668495,-122.60093149876235,Private room,45,2,34,2015-02-17,3.7,1,336,
3580054,Hollywood Vacation Rental,18025176,Therese,Rose City Park,45.53678355078469,-122.61287545124434,Entire home/apt,195,2,5,2014-12-27,0.7,1,229,
1751672,NE Portland Craftsman 4 bdrm ,4912906,Jennifer,Rose City Park,45.54463558923297,-122.61137917786397,Entire home/apt,325,2,1,2015-01-03,0.5,1,365,
1732272,Cozy One/Two Bedroom in Hollywood,102666,Rosy,Rose City Park,45.540749308391796,-122.61271894400649,Entire home/apt,80,2,1,2014-01-12,0.1,1,326,
559565,Luxurious Queen with extra comfort!,2226037,Bruce,Rose City Park,45.536426439697195,-122.60777533981413,Private room,68,1,11,2014-10-06,0.3,5,362,
593135, Large Master / King Comfort! ,2226037,Bruce,Rose City Park,45.53895509153847,-122.60860612189363,Private room,88,1,20,2014-11-16,0.6,5,362,
3433671,Private Upstairs Oasis w/Bathroom,12226971,Doug,Rose City Park,45.53633571867666,-122.60706736065714,Private room,60,1,24,2015-02-01,3.1,1,313,
4256044,"Location, Location, Location!! # 3",748943,Gabriella,Beaumont-Wilshire,45.54947902124187,-122.62961441247174,Entire home/apt,79,2,2,2014-11-21,0.6,3,319,
2045732,"Private Entrance&Bathroom, Spacious",10137100,Nancy,Rose City Park,45.53636676508055,-122.59974158892346,Private room,49,2,37,2015-02-16,3.1,1,289,
1593393,Cozy apartment--Hollywood District,8498827,Tom,Rose City Park,45.5353212741634,-122.61179223488483,Entire home/apt,95,2,49,2015-01-26,2.7,1,335,
520950,Comfy Queen bed in bungalow,2448584,Leigh,Rose City Park,45.54355971588081,-122.60906147621074,Private room,45,2,109,2015-02-22,3.3,3,313,
542248,Lovely Portland cottage,2448584,Leigh,Rose City Park,45.54369987228173,-122.60706302287684,Entire home/apt,100,3,7,2015-01-03,0.2,3,78,
542257,Twin room in cute Portland bungalow,2448584,Leigh,Rose City Park,45.543394485852865,-122.60742393031475,Private room,40,2,81,2015-02-22,2.6,3,323,
3457723,Light Filled & Quiet NE Apartment,806654,Briana,Rose City Park,45.538256667665,-122.60394763528024,Shared room,38,1,23,2015-02-08,2.9,2,54,
449461,"Portland Soul, Central! Porch Time!",975606,Leo,Rose City Park,45.54386187561533,-122.60395555054026,Private room,59,3,29,2014-10-21,0.9,3,348,
585540,Three Twin Comfort!,2226037,Bruce,Rose City Park,45.53886251085955,-122.60964777091023,Private room,68,1,14,2014-11-30,0.4,5,362,
2923719,**1 BEDROOM APT** Private & clean.,14929118,Angela,Wilkes,45.53500644073249,-122.51578648928923,Entire home/apt,39,1,48,2015-02-17,4.8,2,334,
3774635,"Location, Location, Location! #2",748943,Gabriella,Beaumont-Wilshire,45.54784338841659,-122.6301096450331,Private room,44,2,14,2015-01-18,2.4,3,340,
1531401,"Alameda Charm: Close, Clean & Cozy!",4261900,Nancy,Beaumont-Wilshire,45.55005815310779,-122.6290527847059,Entire home/apt,225,3,2,2014-09-02,0.1,1,354,
1487276,"Location, Location, Location!  # 1",748943,Gabriella,Beaumont-Wilshire,45.54953268426133,-122.62573006103062,Private room,59,2,22,2015-02-16,3.4,3,355,
94500,Room in Vintage Alberta/Concordia ,499386,James,Beaumont-Wilshire,45.55747653730152,-122.63037719254734,Private room,55,2,91,2015-02-15,2.0,2,364,
4468821,The Nest in NE PDX,18759529,Julie & Oren,Beaumont-Wilshire,45.557816985445214,-122.62516672037012,Entire home/apt,100,1,8,2015-01-14,2.1,1,297,
3842520,Alberta Arts Backyard Studio,7099516,Kiah,Beaumont-Wilshire,45.5553622365593,-122.63010213816261,Entire home/apt,60,1,37,2015-02-16,6.5,1,65,
1545923,2BD/1BTH Quiet Retreat in the City!,1567124,Zachary,Beaumont-Wilshire,45.555038973231305,-122.62341021434246,Private room,119,1,10,2015-01-25,0.6,5,315,
1539583,Bunk Beds-More Room for Activities!,1567124,Zachary,Beaumont-Wilshire,45.55412982496117,-122.62336565521525,Private room,59,1,59,2015-02-12,3.6,5,318,
1539568,Private Suite Near Alberta Arts!,1567124,Zachary,Beaumont-Wilshire,45.5552958652676,-122.62429509547741,Private room,79,1,42,2014-12-16,2.5,5,331,
1159791,NE PDX In-law unit (studio-plus),3459175,Elyse,Beaumont-Wilshire,45.555455063556785,-122.62263730739546,Entire home/apt,89,2,21,2015-02-09,1.0,1,354,14-212723-000-00-HO
1539527,"3bed/2bath Home, Near Alberta Arts!",1567124,Zachary,Beaumont-Wilshire,45.55499722590106,-122.62441892128878,Entire home/apt,189,1,36,2015-02-23,2.1,5,315,
4309453,NE PDX Home,20732524,Mark,Beaumont-Wilshire,45.555790614228826,-122.62109365888276,Private room,30,1,4,2015-01-24,1.0,1,361,
1539575,Private Four-Poster Near Alberta St,1567124,Zachary,Beaumont-Wilshire,45.55385754149598,-122.62170368439286,Private room,65,1,70,2015-02-25,4.2,5,327,
2072570,Wilshire Cottage,4001342,Anna,Beaumont-Wilshire,45.55496136346445,-122.62190474009431,Private room,65,1,0,,,1,365,
5212870,Craftsman in Beaumont-Wilshire,26880823,Jennifer,Beaumont-Wilshire,45.54478213944933,-122.61581875744513,Entire home/apt,250,5,0,,,1,64,
889048,Huge Room in Alberta Craftsman ,4716103,Cole & Zara,Beaumont-Wilshire,45.558027286300494,-122.62395147337669,Private room,57,2,37,2015-01-11,1.7,1,347,
813079,Lovely Private Kid-Friendly Room!,214813,Heidi,Sabin,45.55589555848494,-122.64773816711951,Private room,95,1,2,2013-05-29,0.1,1,365,
1441317,Alberta Movie/Music Home; Top Floor,6971894,Kathryn,Sabin,45.5540393701761,-122.64664546335922,Private room,140,2,9,2015-02-01,0.5,3,267,
236108,Large COMFY Room in Alberta Arts,501715,Teresa,Sabin,45.555880672387886,-122.6476545486833,Private room,48,1,25,2014-10-31,0.7,4,365,
1422396,Alberta Movie/Music Home; Suite Rm,6971894,Kathryn,Sabin,45.55475032548379,-122.64758029893277,Private room,65,2,10,2014-08-13,0.6,3,266,
2776555,Spring Break in Portland,13938504,Laura,Sabin,45.55746296751103,-122.65165108094617,Private room,65,1,3,2014-07-10,0.4,1,365,
1415995,Cute NE PDX house in great location,5962595,Mara,Sabin,45.552613126824255,-122.64918103864044,Entire home/apt,200,1,2,2014-08-18,0.1,1,365,
2032557,Alberta Arts Cottage,10434747,Sally,Sabin,45.55756065048333,-122.64819923435319,Entire home/apt,125,2,22,2014-12-05,2.5,1,273,
3316144,Gorgeous Light-Filled Apartment,8347005,Brooke,Sabin,45.552681329282876,-122.65541746227915,Entire home/apt,80,2,23,2015-02-11,2.9,1,346,
4241997,Charming Private Alberta Cottage,21227250,Mishka,Sabin,45.554988606798574,-122.65007258311063,Entire home/apt,140,2,11,2015-02-16,2.3,1,336,
4235215,The Love Lodge,1670804,Cha-Cha,South Tabor,45.50437561007349,-122.58422550088594,Private room,75,1,1,2014-10-07,0.2,6,365,
93613,"QUEEN Memory Foam, FUN Alberta Arts",501715,Teresa,Sabin,45.55479808067022,-122.65160304559913,Private room,49,1,38,2015-01-26,0.9,4,365,
4421453,Little White House Garden Apartment,22951266,Lynne,Sabin,45.55337843016674,-122.65238029011513,Entire home/apt,75,2,7,2015-02-15,6.0,1,276,
114086,Bright Friendly Home- Alberta Arts,501715,Teresa,Sabin,45.554837020269964,-122.65114399545072,Private room,43,1,29,2015-02-12,0.7,4,358,
1209141,Alberta Studio,6603257,Tiffiny,Sabin,45.555153420319044,-122.65245166509499,Entire home/apt,75,2,11,2014-11-01,0.5,1,117,
596389,Garden Oasis Guest House,2948538,Colin And Medina,Sabin,45.55141010522508,-122.65267999375881,Entire home/apt,65,3,115,2015-02-27,3.6,1,330,
3404514,Alberta Arts Craftsman on Bike Blvd,17169670,James,Sabin,45.556471623224525,-122.64816173596692,Entire home/apt,195,3,3,2014-08-18,0.4,1,158,
857046,"Lg Spacious Room, FUN Alberta Arts",501715,Teresa,Sabin,45.55649877117796,-122.6482590200138,Private room,40,1,7,2014-10-13,0.3,4,365,
871985,Beautiful Alberta Arts District Apt,3528646,Aysha,Sabin,45.55662932290918,-122.64955167316299,Entire home/apt,100,2,122,2015-02-23,5.0,1,324,
3200144,Cozy english cottage ,16217416,Kristi,Sabin,45.55637778859836,-122.64303120105524,Private room,60,1,11,2014-09-28,1.4,2,331,
4794633,Clean Furnished Room,24708889,Pete,Sabin,45.54958213635945,-122.65490930967728,Private room,50,2,0,,,1,365,
3604742,Large Room in Cozy NE house,4963555,Lauren,Sabin,45.550603854881906,-122.65459245579409,Private room,62,1,4,2014-09-02,0.6,2,317,
2540004,3 bd(K+Q+ CRIB) 2 ba CloseIn NE PDX,12339038,Tamara,Sabin,45.550584051761945,-122.65450759692686,Entire home/apt,175,2,2,2014-09-01,0.3,1,321,
870560,Cozy Alberta Arts District Home,4587824,Sarah And Turtle,Sabin,45.55233248253019,-122.65440316915502,Private room,60,1,5,2014-07-29,0.2,1,365,
4524747,Tent in the center of Portland,4963555,Lauren,Sabin,45.55209277570385,-122.65433627031871,Private room,26,1,3,2015-01-08,0.8,2,362,
2032153,Private Craftsman Room w/ Q Bed,10432782,Gabe & Amanda,Sabin,45.54958426669703,-122.65491445391608,Private room,55,1,3,2015-02-16,0.3,1,87,
1312501,Master Suite in Lovely NE Portland,3806897,Kelly,Sabin,45.55311243785444,-122.64293662964549,Private room,85,1,0,,,4,75,
3808061,Hip room in restored vintage home,3806897,Kelly,Sabin,45.55355593622814,-122.64280789575716,Private room,65,1,0,,,4,250,
5221169,Alberta hideaway,16217416,Kristi,Sabin,45.555205741480655,-122.64385632687656,Entire home/apt,85,1,2,2015-02-23,2,2,260,
3789409,"Great Location, Garden Retreat, WOW",16018894,Sharon,Sabin,45.55274649872055,-122.64351316948701,Private room,75,1,48,2015-02-15,7.1,2,343,
1281235,Alberta Movie/Music Home; Queen Rm,6971894,Kathryn,Sabin,45.555768717952986,-122.6459033782745,Private room,65,1,29,2015-02-16,1.5,3,267,
1866224,Private Level w/ Bath in Bungalow,7391312,Tonya,South Tabor,45.498856014189144,-122.58950931506568,Private room,64,2,24,2014-12-10,2.5,1,361,
222164,"4 Suites w/ private bath, $98 ea/nt",890334,Alfred,Northwest Heights,45.54990561299282,-122.77177606736157,Private room,98,5,4,2014-07-20,0.1,3,365,
3731127,Easy Close 3 bdrm Apt Great View,110390,Victoria,Northwest Heights,45.535763794708984,-122.75771690476631,Entire home/apt,122,2,24,2015-01-04,3.4,1,162,
3979713,"Clean,cozy remodeled private home..",20626288,Raymond And Shawnna,Madison South,45.53779875920938,-122.57909288504266,Entire home/apt,130,1,11,2015-02-24,2.0,2,365,
1736392,Rocky Butte Townhome,1696371,Paul,Madison South,45.532502085156736,-122.57611036229139,Entire home/apt,99,1,15,2014-08-18,0.9,1,365,
4007726,Private room close to PDX airport,20626288,Raymond And Shawnna,Madison South,45.53760449003412,-122.5790340317442,Private room,50,1,5,2014-10-24,1.0,2,365,
4048495,NE PDX Bungalow Room close to MAX,18678917,Heather,Madison South,45.54040233857796,-122.58374475332286,Private room,35,2,12,2015-02-21,2.2,1,69,
1709408,Bright seperate entrance apt. ,9018835,Mary Ann,Madison South,45.54734296703106,-122.56871596841582,Entire home/apt,72,1,2,2015-01-29,0.3,1,365,
5287659,Sunny NE Portland Home,11134831,Vinh,Madison South,45.537486514124765,-122.57168200115267,Private room,55,1,0,,,1,365,
4932153,Dutch Colonial in Hollywood area,25408073,Sharleen,Madison South,45.53672982946026,-122.59668358307849,Entire home/apt,150,3,0,,,1,163,
